timesteps,Hokkaido_hokkaido,Tohoku_aomori,Tohoku_iwate,Tohoku_miyagi,Tohoku_akita,Tohoku_yamagata,Tohoku_fukushima,Tokyo_ibaraki,Tokyo_tochigi,Tokyo_gunma,Tokyo_saitama,Tokyo_chiba,Tokyo_tokyo,Tokyo_kanagawa,Tohoku_niigata,Hokuriku_toyama,Hokuriku_ishikawa,Hokuriku_fukui,Tokyo_yamanashi,Chubu_nagano,Chubu_gifu,Chubu_shizuoka,Chubu_aichi,Chubu_mie,Kansai_shiga,Kansai_kyoto,Kansai_osaka,Kansai_hyogo,Kansai_nara,Kansai_wakayama,Chugoku_tottori,Chugoku_shimane,Chugoku_okayama,Chugoku_hiroshima,Chugoku_yamaguchi,Shikoku_tokushima,Shikoku_kagawa,Shikoku_ehime,Shikoku_kochi,Kyushu_fukuoka,Kyushu_saga,Kyushu_nagasaki,Kyushu_kumamoto,Kyushu_oita,Kyushu_miyazaki,Kyushu_kagoshima,Okinawa_okinawa
2019-01-26 14:00:00,0.83076,0.82048,0.81792,0.8148,0.81989,0.82347,0.81891,0.78636,0.80574,0.82053,0.79256,0.78145,0.76762,0.78312,0.81912,0.8262,0.81314,0.81581,0.8184,0.83089,0.82221,0.79593,0.7974,0.80072,0.80985,0.80858,0.79804,0.80612,0.81152,0.80017,0.81345,0.80705,0.81009,0.81027,0.80312,0.80761,0.79446,0.80206,0.80571,0.79837,0.79702,0.79355,0.79973,0.80013,0.79501,0.77618,0.72481
2019-01-26 15:00:00,0.83169,0.82106,0.81757,0.81334,0.81938,0.82147,0.81948,0.78822,0.80852,0.82275,0.79564,0.77867,0.76705,0.78524,0.81744,0.82626,0.81204,0.81444,0.8204,0.83274,0.82382,0.79878,0.7984,0.80104,0.80996,0.80776,0.79885,0.80605,0.813,0.80054,0.81366,0.80733,0.80942,0.80952,0.80061,0.80742,0.79604,0.8017,0.80498,0.79944,0.79711,0.79212,0.80079,0.80354,0.79735,0.77641,0.72161
2019-01-26 16:00:00,0.83536,0.82361,0.8196,0.81536,0.82163,0.82344,0.82261,0.79364,0.81298,0.82683,0.8019,0.78249,0.77201,0.78982,0.81985,0.82767,0.81441,0.81726,0.82392,0.83518,0.82629,0.80202,0.80169,0.80521,0.81424,0.81082,0.80081,0.80875,0.81483,0.80216,0.81507,0.80857,0.8126,0.81159,0.80228,0.80845,0.79664,0.80357,0.80691,0.80274,0.79893,0.79206,0.80301,0.80748,0.79959,0.77904,0.72505
2019-01-26 17:00:00,0.83882,0.826,0.82195,0.8187,0.82554,0.8277,0.82528,0.79867,0.81757,0.82999,0.80799,0.78976,0.77852,0.7977,0.82242,0.8298,0.81608,0.8183,0.82947,0.83845,0.82901,0.80702,0.80597,0.80915,0.81669,0.81365,0.80424,0.81176,0.8181,0.80542,0.81614,0.8093,0.81492,0.81381,0.80241,0.81052,0.79926,0.80473,0.80939,0.80303,0.79923,0.79179,0.80574,0.80825,0.8035,0.78178,0.72732
2019-01-26 18:00:00,0.84211,0.82735,0.82293,0.82002,0.82753,0.8306,0.82775,0.80363,0.82086,0.83073,0.81006,0.79341,0.78022,0.80083,0.82244,0.82996,0.81462,0.81578,0.83083,0.83928,0.82979,0.80916,0.80728,0.80979,0.81447,0.81226,0.80564,0.81171,0.81992,0.80714,0.81464,0.80843,0.81536,0.81484,0.80178,0.81262,0.80015,0.80394,0.81114,0.80098,0.79909,0.78983,0.80671,0.80674,0.80639,0.78288,0.7235
2019-01-26 19:00:00,0.84408,0.8292,0.82537,0.82356,0.82964,0.8334,0.83013,0.80847,0.82414,0.83304,0.81399,0.79784,0.78471,0.80583,0.82362,0.83077,0.81607,0.81695,0.83445,0.84142,0.83215,0.8141,0.81039,0.81323,0.81636,0.81387,0.80834,0.81382,0.82241,0.80976,0.81504,0.80856,0.81778,0.81733,0.80426,0.81477,0.80169,0.80563,0.81413,0.80246,0.80058,0.79072,0.80959,0.80906,0.81109,0.78625,0.72689
2019-01-26 20:00:00,0.84436,0.83022,0.82744,0.82505,0.83141,0.83474,0.83059,0.81132,0.82579,0.83252,0.8157,0.80112,0.78611,0.80816,0.82345,0.83035,0.815,0.81611,0.83584,0.84178,0.83283,0.81663,0.8122,0.81405,0.81616,0.8125,0.80889,0.81324,0.82317,0.81067,0.81475,0.80771,0.81729,0.81605,0.80324,0.815,0.80272,0.80583,0.81428,0.80116,0.79986,0.78982,0.81002,0.80866,0.81287,0.78705,0.7285
2019-01-26 21:00:00,0.84541,0.83229,0.82839,0.8254,0.83359,0.83425,0.83026,0.81159,0.82631,0.83193,0.81564,0.80062,0.78649,0.80774,0.82174,0.83182,0.81587,0.81662,0.83615,0.84203,0.8333,0.81607,0.81169,0.81272,0.8154,0.81306,0.80828,0.81383,0.82317,0.81046,0.8132,0.80639,0.81823,0.81758,0.80375,0.81566,0.80186,0.8064,0.81542,0.80156,0.80168,0.78896,0.81113,0.80979,0.81359,0.78637,0.72535
2019-01-26 22:00:00,0.84662,0.83466,0.83129,0.82834,0.83684,0.8368,0.8315,0.81533,0.82885,0.83318,0.81734,0.8042,0.78845,0.81073,0.82289,0.83192,0.81661,0.81733,0.83786,0.84322,0.8349,0.81975,0.81479,0.81502,0.81698,0.81461,0.81001,0.81532,0.82449,0.81223,0.81365,0.8068,0.81978,0.81867,0.80499,0.81709,0.8028,0.80697,0.81788,0.80186,0.80416,0.7904,0.81143,0.81063,0.81628,0.78859,0.72789
2019-01-26 23:00:00,0.84696,0.83577,0.83198,0.82976,0.83849,0.838,0.83249,0.81679,0.82952,0.83221,0.81838,0.80607,0.78919,0.81069,0.82268,0.83076,0.81567,0.81687,0.83726,0.84272,0.83455,0.82069,0.81624,0.81504,0.81585,0.81357,0.80996,0.81489,0.82463,0.81245,0.81323,0.80628,0.81938,0.81736,0.80345,0.8167,0.80286,0.80607,0.81776,0.80099,0.80339,0.79015,0.81003,0.80908,0.81594,0.78897,0.72947
2019-01-27 00:00:00,0.84752,0.83546,0.82959,0.82872,0.83636,0.8359,0.83244,0.81571,0.82733,0.83075,0.81577,0.80493,0.78811,0.80954,0.82168,0.83049,0.81563,0.8167,0.83607,0.84219,0.83412,0.81904,0.81511,0.81397,0.81558,0.81357,0.80903,0.8147,0.82411,0.81206,0.81358,0.80701,0.8193,0.81788,0.80253,0.81605,0.80199,0.80546,0.8163,0.80203,0.80124,0.78712,0.81004,0.8095,0.81503,0.78764,0.72577
2019-01-27 01:00:00,0.84916,0.83744,0.8315,0.83141,0.83727,0.83564,0.83388,0.81821,0.83008,0.83221,0.81656,0.80717,0.78997,0.81095,0.82186,0.83146,0.817,0.81725,0.83742,0.84322,0.83526,0.82123,0.81756,0.81587,0.81691,0.81446,0.81021,0.81581,0.8248,0.81386,0.81403,0.80706,0.82132,0.81982,0.80335,0.81729,0.80254,0.80605,0.81821,0.80348,0.80422,0.78943,0.81133,0.8098,0.81658,0.79008,0.72729
2019-01-27 02:00:00,0.84974,0.83776,0.83184,0.83168,0.8379,0.83403,0.83328,0.81926,0.82976,0.8325,0.81712,0.80793,0.79084,0.8113,0.82119,0.83185,0.81669,0.81618,0.83751,0.84328,0.83537,0.82187,0.81868,0.81524,0.81529,0.81318,0.80977,0.81517,0.82468,0.81367,0.81267,0.8055,0.82088,0.81901,0.80207,0.81672,0.80243,0.80566,0.81813,0.80382,0.80596,0.79025,0.81118,0.80857,0.81692,0.79041,0.72791
2019-01-27 03:00:00,0.85006,0.83659,0.83094,0.83041,0.8367,0.83372,0.83198,0.81683,0.82763,0.83214,0.81643,0.8059,0.78921,0.81059,0.82214,0.8326,0.81708,0.81644,0.83706,0.84312,0.83562,0.82072,0.81731,0.81438,0.81518,0.81383,0.80912,0.81524,0.82414,0.81266,0.81387,0.80634,0.82008,0.8186,0.80176,0.81636,0.80199,0.80512,0.81655,0.80288,0.80381,0.78862,0.81121,0.80829,0.81593,0.78771,0.72532
2019-01-27 04:00:00,0.85189,0.83784,0.83215,0.8315,0.83699,0.83276,0.83141,0.818,0.83075,0.83398,0.81818,0.80756,0.79148,0.81323,0.82204,0.83337,0.81748,0.81625,0.83896,0.84469,0.8368,0.82341,0.81923,0.81565,0.81576,0.81439,0.80985,0.81627,0.82477,0.81373,0.81367,0.80611,0.82163,0.82061,0.80367,0.81762,0.80227,0.80628,0.81907,0.80565,0.80816,0.79167,0.81351,0.80902,0.81846,0.79037,0.72732
2019-01-27 05:00:00,0.8525,0.83826,0.83174,0.83146,0.83742,0.83165,0.8318,0.8187,0.83203,0.83479,0.81911,0.80768,0.79253,0.81388,0.82084,0.83271,0.81616,0.81517,0.83952,0.84499,0.83633,0.82418,0.82016,0.81498,0.81432,0.81298,0.80983,0.81592,0.82432,0.81311,0.8126,0.80486,0.82124,0.82022,0.80316,0.81716,0.80227,0.80594,0.81932,0.80679,0.81007,0.79276,0.81471,0.80934,0.81924,0.79099,0.72825
2019-01-27 06:00:00,0.85259,0.83829,0.83143,0.82978,0.8383,0.83037,0.83214,0.81915,0.83227,0.83384,0.8188,0.80642,0.79185,0.81253,0.82142,0.83306,0.81677,0.81572,0.83803,0.84459,0.8356,0.82167,0.81831,0.81436,0.81449,0.81358,0.80957,0.81576,0.82449,0.81373,0.81352,0.80636,0.8207,0.8196,0.80233,0.81662,0.80196,0.80568,0.81783,0.80632,0.80864,0.79114,0.81472,0.80981,0.8178,0.78908,0.72611
2019-01-27 07:00:00,0.85465,0.83947,0.83228,0.83144,0.83776,0.83041,0.83189,0.82246,0.83406,0.83485,0.82101,0.80984,0.79451,0.8159,0.82162,0.83361,0.81734,0.81605,0.84004,0.84538,0.83667,0.8245,0.82046,0.81569,0.81518,0.81406,0.81042,0.81714,0.82543,0.81553,0.81332,0.80714,0.82291,0.82223,0.80497,0.81776,0.80242,0.80671,0.82024,0.80904,0.81266,0.79375,0.81744,0.81124,0.82016,0.79235,0.72685
2019-01-27 08:00:00,0.85247,0.8364,0.82987,0.82837,0.83518,0.82836,0.82883,0.81694,0.82935,0.83206,0.81654,0.80641,0.79177,0.81226,0.82016,0.83206,0.81595,0.81484,0.83607,0.84216,0.83368,0.82095,0.81732,0.81332,0.81356,0.81151,0.80845,0.81491,0.82314,0.81238,0.8117,0.80639,0.82057,0.82008,0.80411,0.81581,0.80147,0.80533,0.81798,0.80835,0.81198,0.79349,0.81632,0.80972,0.81782,0.79135,0.72739
2019-01-27 09:00:00,0.84657,0.83078,0.82577,0.82266,0.83011,0.82478,0.82485,0.80684,0.82004,0.82683,0.80831,0.79676,0.78484,0.80236,0.81781,0.82805,0.81239,0.81047,0.8273,0.83625,0.82772,0.81024,0.80894,0.80557,0.80838,0.80524,0.80093,0.80707,0.81584,0.80366,0.80543,0.80013,0.812,0.81162,0.79661,0.80742,0.79402,0.79844,0.80798,0.79836,0.80078,0.7866,0.80659,0.80198,0.8077,0.78331,0.72364
2019-01-27 10:00:00,0.84139,0.82614,0.82223,0.81701,0.82575,0.82122,0.82114,0.79947,0.81296,0.82294,0.80182,0.79207,0.7812,0.79579,0.81631,0.82432,0.80904,0.80784,0.82086,0.83161,0.82211,0.80316,0.80188,0.80035,0.80463,0.79948,0.79573,0.80039,0.811,0.79806,0.80217,0.79469,0.80304,0.80281,0.78884,0.80136,0.79083,0.79423,0.8,0.78891,0.78949,0.78231,0.79829,0.79365,0.79731,0.77761,0.72208
2019-01-27 11:00:00,0.83827,0.82299,0.82045,0.81243,0.8227,0.81912,0.81859,0.79365,0.80891,0.82039,0.79626,0.78865,0.77829,0.79038,0.81488,0.8218,0.80656,0.8066,0.81645,0.82867,0.81841,0.79792,0.79573,0.79565,0.80147,0.79655,0.791,0.79529,0.80669,0.79406,0.80051,0.79168,0.79678,0.79681,0.78354,0.79692,0.78753,0.7908,0.79422,0.78264,0.78249,0.77891,0.79227,0.78829,0.79015,0.77303,0.71998
2019-01-27 12:00:00,0.83523,0.81978,0.81725,0.80813,0.81835,0.81724,0.81582,0.78886,0.80568,0.81827,0.79257,0.78477,0.77503,0.78523,0.81337,0.81871,0.80407,0.80389,0.81228,0.82528,0.8152,0.7937,0.79086,0.79083,0.7982,0.79416,0.78786,0.79256,0.80338,0.79061,0.79901,0.79064,0.79397,0.79364,0.78158,0.79373,0.78513,0.78853,0.78989,0.77947,0.77859,0.77693,0.78759,0.78524,0.78452,0.76833,0.71545
2019-01-27 13:00:00,0.83394,0.81818,0.81665,0.80624,0.81793,0.81757,0.81535,0.78582,0.8038,0.81717,0.78909,0.78151,0.77262,0.78245,0.81379,0.81822,0.80362,0.80366,0.80887,0.82352,0.81324,0.79078,0.78645,0.78773,0.79759,0.79293,0.78483,0.79021,0.80016,0.78809,0.79793,0.78945,0.79125,0.7911,0.7799,0.79054,0.78258,0.78651,0.78608,0.7759,0.77496,0.77598,0.78376,0.7818,0.77967,0.76607,0.71575
2019-01-27 14:00:00,0.83359,0.81818,0.81654,0.80666,0.8182,0.81818,0.81575,0.78471,0.80446,0.81783,0.78841,0.77927,0.77127,0.78122,0.81408,0.81824,0.80328,0.80374,0.80768,0.82333,0.8131,0.78901,0.78434,0.7865,0.79796,0.7926,0.7824,0.78872,0.79846,0.78687,0.797,0.78911,0.78983,0.78986,0.77866,0.78909,0.78018,0.78507,0.78414,0.77379,0.77294,0.77479,0.7808,0.77863,0.77543,0.7633,0.7154
2019-01-27 15:00:00,0.83288,0.81712,0.81519,0.80586,0.81667,0.8172,0.81455,0.78279,0.80347,0.81683,0.78861,0.77548,0.76882,0.77621,0.81221,0.81626,0.80123,0.80294,0.80716,0.82241,0.81294,0.78719,0.78554,0.78762,0.79835,0.79278,0.78316,0.78833,0.7998,0.7874,0.79499,0.78606,0.78824,0.7871,0.77671,0.7875,0.77892,0.78363,0.78178,0.7721,0.77074,0.77193,0.77886,0.77665,0.77325,0.76026,0.71354
2019-01-27 16:00:00,0.83747,0.81991,0.81767,0.80909,0.8192,0.81943,0.81716,0.78672,0.80689,0.81954,0.79228,0.77783,0.77079,0.77927,0.81388,0.8176,0.80262,0.8043,0.81012,0.8249,0.8149,0.78931,0.78718,0.78947,0.79948,0.79357,0.78297,0.78906,0.8005,0.78842,0.79664,0.78747,0.78965,0.78853,0.7774,0.78892,0.77885,0.78436,0.78337,0.77252,0.77176,0.77233,0.77937,0.77656,0.77347,0.76044,0.71438
2019-01-27 17:00:00,0.84164,0.82403,0.82048,0.81402,0.82158,0.82145,0.82073,0.79466,0.81307,0.82362,0.79881,0.78462,0.77527,0.78775,0.81571,0.82109,0.80622,0.80765,0.81758,0.83032,0.81976,0.79642,0.79275,0.79432,0.80309,0.79788,0.78693,0.79449,0.80496,0.79281,0.80312,0.79278,0.79649,0.79556,0.78114,0.79371,0.78075,0.78696,0.78896,0.77556,0.77546,0.77372,0.78273,0.78025,0.77803,0.76273,0.71378
2019-01-27 18:00:00,0.84277,0.82653,0.82082,0.81617,0.82381,0.82262,0.82165,0.79978,0.81521,0.82365,0.80187,0.79033,0.7773,0.79353,0.8155,0.82315,0.80786,0.81191,0.82042,0.83204,0.82369,0.8003,0.79663,0.79837,0.80643,0.80341,0.79284,0.79958,0.8101,0.79885,0.80764,0.79678,0.80364,0.80222,0.78479,0.80088,0.78463,0.79195,0.79663,0.78383,0.78448,0.77572,0.79124,0.78864,0.78816,0.76739,0.71388
2019-01-27 19:00:00,0.84549,0.82935,0.8234,0.81972,0.82575,0.82487,0.82378,0.80703,0.81944,0.8266,0.80685,0.79648,0.78068,0.79913,0.81801,0.82565,0.81098,0.81596,0.82597,0.8364,0.82872,0.80656,0.80226,0.80364,0.81184,0.81037,0.80014,0.80883,0.81604,0.80556,0.81557,0.80321,0.8148,0.80915,0.79259,0.80886,0.79084,0.79666,0.80501,0.79092,0.79434,0.7802,0.79987,0.79775,0.79831,0.77456,0.71574
2019-01-27 20:00:00,0.84582,0.82991,0.82437,0.82131,0.82681,0.82536,0.82442,0.80927,0.82111,0.82702,0.80847,0.79912,0.78248,0.80291,0.81803,0.8263,0.81204,0.81842,0.82671,0.83768,0.83029,0.8084,0.80523,0.80467,0.81434,0.81464,0.80318,0.81212,0.81839,0.80657,0.81717,0.80317,0.81572,0.8106,0.79576,0.81144,0.79259,0.79772,0.80694,0.79522,0.79658,0.78051,0.8023,0.8012,0.8021,0.77723,0.71566
2019-01-27 21:00:00,0.84437,0.83097,0.82464,0.82159,0.82848,0.82618,0.82545,0.81071,0.82188,0.8264,0.80964,0.79728,0.78204,0.80091,0.81814,0.82514,0.8102,0.81757,0.8243,0.83603,0.83016,0.80638,0.8065,0.80539,0.81444,0.81323,0.80293,0.80991,0.81698,0.80607,0.81108,0.7992,0.81284,0.80748,0.79446,0.80797,0.79168,0.79643,0.80609,0.79381,0.79514,0.77858,0.80133,0.80019,0.80083,0.77746,0.71278
2019-01-27 22:00:00,0.84596,0.83263,0.82714,0.82388,0.82953,0.82724,0.82681,0.81502,0.82528,0.82909,0.81355,0.80307,0.7854,0.80698,0.82027,0.82962,0.81516,0.82435,0.82888,0.83974,0.83527,0.81146,0.8115,0.80952,0.81882,0.81688,0.80798,0.81252,0.82109,0.81124,0.81001,0.80022,0.81582,0.81079,0.79851,0.81302,0.79476,0.80025,0.81158,0.79869,0.79991,0.77942,0.80537,0.80487,0.80643,0.78097,0.71469
2019-01-27 23:00:00,0.84555,0.83195,0.8267,0.82389,0.82913,0.82682,0.82637,0.8168,0.82699,0.82996,0.81558,0.80587,0.78708,0.80883,0.82081,0.82909,0.81342,0.82318,0.8301,0.84024,0.83582,0.81274,0.81292,0.81031,0.81867,0.81691,0.80821,0.81161,0.8208,0.81091,0.80749,0.79969,0.81684,0.81084,0.79829,0.81323,0.79485,0.8006,0.81273,0.79975,0.8016,0.7791,0.80743,0.80665,0.80825,0.78245,0.71539
2019-01-28 00:00:00,0.84362,0.83142,0.82509,0.8242,0.82868,0.82734,0.82699,0.81667,0.82612,0.82816,0.81399,0.80563,0.78455,0.80563,0.81993,0.82164,0.80646,0.81498,0.8245,0.83437,0.82928,0.80902,0.80979,0.8057,0.81472,0.81266,0.8049,0.80793,0.81626,0.80606,0.80656,0.79835,0.81509,0.80886,0.79479,0.80771,0.79252,0.79607,0.80747,0.79755,0.79683,0.77424,0.80372,0.8028,0.80344,0.77908,0.70945
2019-01-28 01:00:00,0.84453,0.83258,0.82683,0.82537,0.82878,0.82701,0.82884,0.82011,0.82924,0.83234,0.81949,0.81004,0.78893,0.81019,0.82268,0.82418,0.80626,0.81583,0.82945,0.83761,0.83205,0.8132,0.81248,0.80793,0.81591,0.81402,0.8073,0.81019,0.81942,0.80956,0.80564,0.79841,0.81662,0.81075,0.79668,0.81147,0.79427,0.79841,0.81188,0.80016,0.80033,0.77547,0.80764,0.80672,0.80875,0.78216,0.71162
2019-01-28 02:00:00,0.84448,0.8319,0.82657,0.82502,0.8283,0.82576,0.82778,0.82151,0.83024,0.83172,0.82001,0.81185,0.78924,0.81015,0.82119,0.822,0.80368,0.81376,0.82914,0.83676,0.83219,0.813,0.81243,0.8083,0.81554,0.81378,0.80713,0.81042,0.8193,0.80936,0.80557,0.79662,0.81635,0.81079,0.79534,0.8108,0.79302,0.798,0.81199,0.79892,0.79909,0.77409,0.80815,0.80683,0.81031,0.78267,0.71184
2019-01-28 03:00:00,0.8424,0.83089,0.82371,0.82304,0.82592,0.82416,0.8253,0.81847,0.82474,0.82753,0.81667,0.80934,0.78499,0.80558,0.81702,0.81633,0.80043,0.81134,0.82276,0.83121,0.82656,0.80719,0.8086,0.80516,0.81396,0.81109,0.80452,0.80658,0.81539,0.80454,0.80255,0.7935,0.81261,0.80629,0.79099,0.80447,0.78836,0.79336,0.80627,0.79605,0.79518,0.76976,0.80384,0.80404,0.80557,0.7783,0.70952
2019-01-28 04:00:00,0.84376,0.83056,0.8255,0.82322,0.82636,0.8234,0.8256,0.82066,0.82742,0.83137,0.8213,0.81211,0.78685,0.80724,0.81814,0.81664,0.80015,0.81218,0.82478,0.83223,0.82862,0.80937,0.81093,0.80735,0.81401,0.81256,0.80611,0.80794,0.81635,0.80732,0.80326,0.79397,0.81475,0.80731,0.793,0.8073,0.79064,0.79484,0.8089,0.79747,0.79723,0.77047,0.80501,0.80621,0.80824,0.78034,0.71189
2019-01-28 05:00:00,0.84386,0.8298,0.82514,0.82292,0.82519,0.82274,0.82558,0.82076,0.82852,0.8308,0.82177,0.81197,0.78715,0.8076,0.81628,0.81388,0.79802,0.81075,0.82409,0.83098,0.8283,0.80911,0.81096,0.80688,0.81347,0.81206,0.8062,0.80676,0.8147,0.80604,0.7999,0.79139,0.81322,0.80575,0.79168,0.80757,0.78995,0.79498,0.80786,0.79619,0.79423,0.76985,0.80297,0.80644,0.8075,0.77966,0.71234
2019-01-28 06:00:00,0.8421,0.82669,0.82027,0.81954,0.82245,0.82154,0.82231,0.81806,0.82383,0.82634,0.81868,0.80822,0.78376,0.80454,0.8118,0.81054,0.79608,0.80863,0.82121,0.82809,0.82586,0.80666,0.80873,0.8053,0.81223,0.80878,0.80333,0.80448,0.81184,0.80148,0.80061,0.79074,0.81096,0.8031,0.78875,0.80506,0.78841,0.79443,0.80546,0.79166,0.79014,0.76662,0.79815,0.80274,0.80397,0.77469,0.70989
2019-01-28 07:00:00,0.84273,0.82639,0.82048,0.8205,0.82079,0.82082,0.82444,0.81947,0.82724,0.82927,0.82062,0.80845,0.78523,0.80544,0.81221,0.80853,0.79467,0.80781,0.82266,0.82818,0.82699,0.80861,0.8114,0.80623,0.81187,0.80826,0.80354,0.80498,0.81222,0.80281,0.80086,0.79131,0.81013,0.80226,0.78875,0.80799,0.78807,0.79672,0.80777,0.7917,0.79191,0.76832,0.79843,0.80224,0.80571,0.7753,0.71197
2019-01-28 08:00:00,0.83907,0.82355,0.81733,0.81647,0.81762,0.81643,0.82089,0.81496,0.82363,0.8261,0.8181,0.80089,0.78337,0.80217,0.80902,0.80784,0.79363,0.8047,0.81863,0.82558,0.82445,0.80443,0.8087,0.80227,0.80825,0.80408,0.79939,0.80176,0.80787,0.79718,0.79886,0.79017,0.80681,0.79958,0.78753,0.80376,0.78435,0.79378,0.80521,0.78933,0.78916,0.76762,0.79493,0.79868,0.80277,0.77257,0.7114
2019-01-28 09:00:00,0.83185,0.81808,0.81197,0.80958,0.81268,0.81082,0.81368,0.80782,0.81578,0.81942,0.81081,0.7881,0.77746,0.79396,0.80257,0.80436,0.79045,0.80092,0.8125,0.82098,0.8186,0.79648,0.80009,0.79629,0.80346,0.80072,0.79411,0.79799,0.80318,0.78917,0.79875,0.7881,0.80308,0.79561,0.78165,0.79547,0.77886,0.78514,0.79535,0.78391,0.78262,0.76389,0.78812,0.79222,0.7934,0.76402,0.70315
2019-01-28 10:00:00,0.8263,0.81292,0.81021,0.79999,0.80941,0.80526,0.80527,0.79739,0.80812,0.81321,0.8033,0.77248,0.77105,0.78235,0.79692,0.80199,0.79143,0.79633,0.80558,0.81646,0.81328,0.79025,0.79219,0.78622,0.79626,0.79331,0.7836,0.79315,0.79301,0.77819,0.7943,0.7848,0.79547,0.78933,0.77606,0.78472,0.77135,0.77998,0.78538,0.7763,0.7733,0.76209,0.77927,0.7822,0.78125,0.75433,0.69885
2019-01-28 11:00:00,0.82296,0.80897,0.80873,0.7934,0.8075,0.80173,0.79933,0.78921,0.80262,0.80889,0.7968,0.76376,0.76419,0.77289,0.79356,0.80307,0.79105,0.79319,0.80179,0.81333,0.81076,0.78696,0.78636,0.77804,0.79187,0.78884,0.77604,0.78909,0.7865,0.77352,0.79287,0.78468,0.78862,0.78499,0.77271,0.78011,0.76975,0.77768,0.78014,0.77058,0.76689,0.76055,0.77337,0.77439,0.77297,0.74808,0.6953
2019-01-28 12:00:00,0.81983,0.80484,0.8063,0.78607,0.8061,0.80096,0.79323,0.77601,0.79413,0.80315,0.78551,0.75782,0.75519,0.76708,0.79396,0.80292,0.7879,0.79345,0.79967,0.81256,0.8102,0.78554,0.7863,0.7774,0.79158,0.78697,0.77526,0.78487,0.78593,0.7718,0.79135,0.78234,0.78367,0.78134,0.76914,0.77413,0.76367,0.77218,0.77436,0.76499,0.76333,0.75906,0.76909,0.76924,0.76507,0.74194,0.69289
2019-01-28 13:00:00,0.81892,0.80498,0.80558,0.78385,0.80725,0.80566,0.79135,0.76917,0.78953,0.80008,0.77783,0.75497,0.74997,0.76353,0.79807,0.80729,0.79318,0.79334,0.79829,0.81306,0.8101,0.78336,0.783,0.77081,0.7878,0.78228,0.77086,0.7802,0.78288,0.76822,0.79348,0.78469,0.78214,0.78125,0.76957,0.7721,0.76434,0.77215,0.7724,0.76426,0.76337,0.76004,0.76788,0.76598,0.7608,0.74125,0.69215
2019-01-28 14:00:00,0.81909,0.80479,0.80329,0.78386,0.80771,0.80678,0.79311,0.76671,0.78731,0.79862,0.77324,0.7549,0.74767,0.76147,0.79975,0.80821,0.79349,0.79172,0.8006,0.81455,0.80995,0.78341,0.7803,0.76808,0.78422,0.77983,0.76895,0.77732,0.78287,0.76775,0.79248,0.78394,0.78151,0.78121,0.76929,0.77302,0.76371,0.77188,0.77187,0.76448,0.76416,0.7607,0.76747,0.76468,0.75964,0.74107,0.69213
2019-01-28 15:00:00,0.81914,0.80564,0.80406,0.78653,0.80704,0.80646,0.7939,0.76073,0.78532,0.79853,0.77035,0.75116,0.74571,0.76059,0.79741,0.80616,0.79034,0.79099,0.80219,0.81489,0.80878,0.78612,0.78329,0.77202,0.78388,0.7815,0.76938,0.77891,0.78739,0.7703,0.79175,0.78109,0.78487,0.78254,0.76747,0.77595,0.7648,0.77179,0.77457,0.76225,0.76207,0.75755,0.76855,0.76499,0.76177,0.74132,0.68884
2019-01-28 16:00:00,0.82157,0.81075,0.80621,0.7945,0.80957,0.80964,0.79853,0.76561,0.78894,0.80188,0.77501,0.75486,0.74988,0.76486,0.80146,0.80678,0.7937,0.79454,0.80509,0.81685,0.80983,0.78932,0.78167,0.77403,0.78624,0.78355,0.76873,0.78175,0.78923,0.77238,0.7932,0.78392,0.78653,0.78376,0.76952,0.77891,0.76643,0.77149,0.77579,0.76587,0.76701,0.75994,0.77049,0.7679,0.76509,0.74341,0.68896
2019-01-28 17:00:00,0.82259,0.81248,0.80823,0.8013,0.81184,0.81199,0.80386,0.77553,0.79748,0.8076,0.78481,0.75952,0.75547,0.77199,0.80435,0.80882,0.79533,0.7964,0.80945,0.81901,0.8114,0.79194,0.78416,0.77791,0.78873,0.78695,0.77115,0.78497,0.79143,0.77604,0.79535,0.78674,0.78945,0.78655,0.77311,0.78152,0.76694,0.77276,0.77859,0.76969,0.76972,0.76189,0.77353,0.77271,0.76993,0.74556,0.68996
2019-01-28 18:00:00,0.82294,0.81457,0.81155,0.80427,0.81463,0.81345,0.80806,0.78394,0.80238,0.81029,0.78991,0.76292,0.75817,0.77539,0.80663,0.8101,0.7951,0.79902,0.81255,0.82111,0.81254,0.79292,0.78568,0.7836,0.79374,0.79245,0.77681,0.78985,0.79548,0.77892,0.79835,0.78777,0.79418,0.78984,0.77568,0.78554,0.76927,0.77351,0.78247,0.77157,0.77226,0.76166,0.77557,0.77739,0.77711,0.74836,0.69141
2019-01-28 19:00:00,0.82388,0.81726,0.81574,0.80756,0.81857,0.81595,0.81172,0.79074,0.80792,0.81403,0.79687,0.76822,0.76219,0.78073,0.80943,0.81265,0.79844,0.79934,0.81562,0.82337,0.81463,0.79561,0.7874,0.78804,0.79619,0.79551,0.78131,0.79348,0.79734,0.7815,0.80049,0.78961,0.79825,0.79334,0.77904,0.78928,0.77476,0.77573,0.78498,0.77537,0.77736,0.76532,0.77794,0.78121,0.78066,0.75002,0.69454
